seed,path,policy,t,year,week,price,hedge,p_under_half,cost,utility
11,0,Observational PPO,416,9,1,100.38017592256364,0.6056037545204163,0.2366572916507721,0.23103000683482341,-0.23316500139714735
11,0,Observational PPO,417,9,2,100.63857143274802,0.6106923818588257,0.2242061346769333,0.364693039598481,-0.3700130801237442
11,0,Observational PPO,418,9,3,99.35917761583423,0.6232684850692749,0.2064138501882553,0.49177165774381654,-0.5014452322782206
11,0,Observational PPO,419,9,4,99.13831830410865,0.6276894211769104,0.19540280103683472,0.5478838531994789,-0.5598909218633472
11,0,Observational PPO,420,9,5,100.73562921417977,0.6199531555175781,0.19393470883369446,0.0023817470583455957,-0.002381973967107593
11,0,Observational PPO,421,9,6,101.34004545892705,0.6165663003921509,0.1902921497821808,-0.10472486379763127,0.10472486379763127
11,0,Observational PPO,422,9,7,100.41637981208973,0.6209840774536133,0.1813245564699173,0.9869746668704283,-1.025939426592188
11,0,Observational PPO,423,9,8,100.35700631844665,0.6192563772201538,0.1780807375907898,0.7783153403543028,-0.8025463311155362
11,0,Observational PPO,424,9,9,100.49720801009717,0.6156548261642456,0.1774533987045288,0.1594163865537625,-0.16043292992583685
11,0,Observational PPO,425,9,10,100.82571975135845,0.6105382442474365,0.17936724424362183,0.6009148082161851,-0.615358752485525
11,0,Observational PPO,426,9,11,102.77466346742348,0.5967920422554016,0.19059832394123077,-0.36982226039268284,0.36982226039268284
11,0,Observational PPO,427,9,12,102.15723839788875,0.5960069894790649,0.19003736972808838,-0.25743187025058745,0.25743187025058745
11,0,Observational PPO,428,9,13,100.67170782743528,0.599533200263977,0.18587622046470642,0.11592359429030404,-0.11646112547883136
11,0,Observational PPO,429,9,14,102.13350944843634,0.5882724523544312,0.19700373709201813,0.08987447861710102,-0.09019757549336885
11,0,Observational PPO,430,9,15,101.63544719475767,0.5865497589111328,0.19905123114585876,0.013806881207144225,-0.013814506405890953
11,0,Observational PPO,431,9,16,101.29872622158842,0.5839262008666992,0.20252415537834167,-0.19300399006966654,0.19300399006966654
11,0,Observational PPO,432,9,17,100.73661611513315,0.582226037979126,0.205495223402977,-0.1438245067221976,0.1438245067221976
11,0,Observational PPO,433,9,18,102.13747714691384,0.5718492269515991,0.218036487698555,-0.2547013112066076,0.2547013112066076
11,0,Observational PPO,434,9,19,101.45604088353102,0.5705954432487488,0.221206933259964,0.0421768857888953,-0.042248041376689284
11,0,Observational PPO,435,9,20,100.62434364622762,0.5699633359909058,0.2241477072238922,-0.05232617279109726,0.05232617279109726
11,0,Observational PPO,436,9,21,100.18330635092262,0.5676507353782654,0.2292235791683197,0.4155091684085915,-0.42241508316985543
11,0,Observational PPO,437,9,22,101.34224631543556,0.5586169958114624,0.24158233404159546,-0.8397578692924912,0.8397578692924912
11,0,Observational PPO,438,9,23,101.35494174516401,0.5539727807044983,0.24989637732505798,-4.0407643681680705,4.0407643681680705
11,0,Observational PPO,439,9,24,100.30385777903463,0.5534549951553345,0.2543213367462158,-3.3446386837110484,3.3446386837110484
11,0,Observational PPO,440,9,25,100.94741441154552,0.5458999872207642,0.26634132862091064,-4.1104578138689485,4.1104578138689485
11,0,Observational PPO,441,9,26,99.24984490917363,0.5476891994476318,0.26937761902809143,-3.6674629544361887,3.6674629544361887
11,0,Observational PPO,442,9,27,92.10918250251652,0.5748684406280518,0.2509814500808716,0.30033354164816434,-0.30394155109772153
11,0,Observational PPO,443,9,28,92.62790822009445,0.5667272210121155,0.2632979452610016,-0.6563732904913036,0.6563732904913036
11,0,Observational PPO,444,9,29,91.71521292735353,0.5648988485336304,0.2710450291633606,-0.45901386914012876,0.45901386914012876
11,0,Observational PPO,445,9,30,90.95993379103484,0.562142014503479,0.27996450662612915,0.12761710366041001,-0.12826854866627688
11,0,Observational PPO,446,9,31,92.61279902035456,0.5489423274993896,0.2970842719078064,-1.1884993312786245,1.1884993312786245
11,0,Observational PPO,447,9,32,90.91678670589508,0.5504505634307861,0.30230608582496643,-0.1666931466239569,0.1666931466239569
11,0,Observational PPO,448,9,33,90.46550652095208,0.5469170212745667,0.31120818853378296,-0.026452288419535966,0.026452288419535966
11,0,Observational PPO,449,9,34,91.05881471343207,0.5398393273353577,0.3223743438720703,0.20870518091585424,-0.21044749501749901
11,0,Observational PPO,450,9,35,89.79533074992665,0.542755126953125,0.3234807848930359,0.13506901279646713,-0.13579875832517962
11,0,Observational PPO,451,9,36,90.36231880790184,0.5375131368637085,0.3321790397167206,3.639130058868291,-4.16886076228264
11,0,Observational PPO,452,9,37,90.22605845800362,0.5371667146682739,0.33546382188796997,4.1082159735083135,-4.783313512907868
11,0,Observational PPO,453,9,38,91.336390111338,0.5316062569618225,0.3437560200691223,3.063353091123129,-3.438718377558874
11,0,Observational PPO,454,9,39,89.91267650253391,0.540614128112793,0.3365219533443451,4.043264304453343,-4.697183753880006
11,0,Observational PPO,455,9,40,98.05659808798178,0.49824756383895874,0.3828962445259094,0.1469320226360215,-0.147795583407058
11,0,Observational PPO,456,9,41,98.92820044725434,0.4970332980155945,0.3857968747615814,0.13253275142133292,-0.13323534862930528
11,0,Observational PPO,457,9,42,97.70627057392922,0.5089685916900635,0.3744438588619232,1.1553652197864215,-1.2087599714301065
11,0,Observational PPO,458,9,43,98.53760910866608,0.5107542872428894,0.37310320138931274,0.3117025277677372,-0.3155888664004091
11,0,Observational PPO,459,9,44,98.20048356388011,0.5207638144493103,0.3624366521835327,0.5478362525813791,-0.5598412349670755
11,0,Observational PPO,460,9,45,99.04347200795657,0.525397539138794,0.3562678098678589,0.8835983946893299,-0.9148282396132323
11,0,Observational PPO,461,9,46,99.90372660784516,0.5308953523635864,0.3485148847103119,-0.19497712308486162,0.19497712308486162
11,0,Observational PPO,462,9,47,99.01812304788176,0.5475919246673584,0.3289638161659241,0.3256851474959617,-0.3299279801079404
11,0,Observational PPO,463,9,48,99.1806300857339,0.5587963461875916,0.3139970302581787,-0.12840149650722205,0.12840149650722205
11,0,Observational PPO,464,9,49,100.73918332466182,0.5623113512992859,0.3047592043876648,5.244156197189128,-6.344203166009814
11,0,Observational PPO,465,9,50,99.31833179813046,0.5823421478271484,0.2803794741630554,4.977478300040461,-5.968489909135409
11,0,Observational PPO,466,9,51,99.55645640680066,0.5921134352684021,0.26437363028526306,4.524766087483857,-5.343706413341616
11,0,Observational PPO,467,9,52,98.69962557318833,0.6068975329399109,0.24407993257045746,4.4856066055963035,-5.290433270403071
11,0,Observational PPO,468,10,1,112.52795031647487,0.5441934466362,0.2924744486808777,-1.9722625995055871,1.9722625995055871
11,0,Observational PPO,469,10,2,111.02678394963596,0.555476188659668,0.27483072876930237,-1.7963736173395013,1.7963736173395013
11,0,Observational PPO,470,10,3,110.43190427822685,0.5623729228973389,0.2617168128490448,-2.110517044662443,2.110517044662443
11,0,Observational PPO,471,10,4,109.87882780135335,0.5681779384613037,0.2498759925365448,-1.5405650914025495,1.5405650914025495
11,0,Observational PPO,472,10,5,108.02189045107028,0.5788259506225586,0.23248907923698425,-1.6575194742921453,1.6575194742921453
11,0,Observational PPO,473,10,6,106.79822521400652,0.5857207775115967,0.21962766349315643,-0.8205373982746362,0.8205373982746362
11,0,Observational PPO,474,10,7,105.4165085270582,0.5923749804496765,0.20759214460849762,0.13273787733570902,-0.1334426510988926
11,0,Observational PPO,475,10,8,106.11387013249637,0.5875825881958008,0.2089058756828308,-0.19822567763839943,0.19822567763839943
11,0,Observational PPO,476,10,9,103.8802692627185,0.5966167449951172,0.1953028291463852,0.23279765030456434,-0.2349654401440574
11,0,Observational PPO,477,10,10,104.60551202543525,0.590254545211792,0.19936399161815643,-0.45525023535329295,0.45525023535329295
11,0,Observational PPO,478,10,11,105.52416048207476,0.5828871726989746,0.20565028488636017,-0.544156160462185,0.544156160462185
11,0,Observational PPO,479,10,12,105.41951762052308,0.5799657106399536,0.20747551321983337,-0.9004058657105025,0.9004058657105025
11,0,Observational PPO,480,10,13,104.23552728787763,0.5812820196151733,0.2047623097896576,-0.10592076480608632,0.10592076480608632
11,0,Observational PPO,481,10,14,103.2783748704517,0.5816320180892944,0.20376788079738617,-0.3347752207288168,0.3347752207288168
11,0,Observational PPO,482,10,15,104.0099676905133,0.5745182037353516,0.21185502409934998,-0.22845817480340744,0.22845817480340744
11,0,Observational PPO,483,10,16,103.06875543915243,0.5744955539703369,0.21216225624084473,0.1943962129320676,-0.1959078084361608
11,0,Observational PPO,484,10,17,103.77432648735103,0.5675207376480103,0.22104142606258392,-0.5525240646031159,0.5525240646031159
11,0,Observational PPO,485,10,18,102.26964561369829,0.5694655179977417,0.21994203329086304,-0.22505077811071064,0.22505077811071064
11,0,Observational PPO,486,10,19,103.27048621768431,0.5613377094268799,0.2308649718761444,-1.007752223100569,1.007752223100569
11,0,Observational PPO,487,10,20,103.32309327474104,0.5570096373558044,0.23770879209041595,-0.9515703728093644,0.9515703728093644
11,0,Observational PPO,488,10,21,102.29991550222653,0.5567086935043335,0.24014319479465485,-0.35827406042014764,0.35827406042014764
11,0,Observational PPO,489,10,22,101.54851729810673,0.555382251739502,0.2442050278186798,-0.8651922631214056,0.8651922631214056
11,0,Observational PPO,490,10,23,100.78120710028412,0.5538997054100037,0.24902135133743286,-4.050025354130938,4.050025354130938
11,0,Observational PPO,491,10,24,100.98642434082987,0.5481738448143005,0.25889575481414795,-3.8196254851374745,3.8196254851374745
11,0,Observational PPO,492,10,25,101.303323965302,0.5418434143066406,0.2697373032569885,-4.139878684703839,4.139878684703839
11,0,Observational PPO,493,10,26,99.41522503842255,0.5439489483833313,0.2723037004470825,-3.2815117991851475,3.2815117991851475
11,0,Observational PPO,494,10,27,91.51622709451857,0.573952317237854,0.25147145986557007,0.11494072838555948,-0.1154691832272316
11,0,Observational PPO,495,10,28,92.3506879694904,0.5643419623374939,0.2648739218711853,-0.12728078500856638,0.12728078500856638
11,0,Observational PPO,496,10,29,92.08997785468858,0.5597021579742432,0.27481019496917725,-0.47904088229361597,0.47904088229361597
11,0,Observational PPO,497,10,30,92.04082226153895,0.5540642738342285,0.2860451638698578,-0.5632350608913379,0.5632350608913379
11,0,Observational PPO,498,10,31,91.58393754564192,0.5502473711967468,0.29586076736450195,-0.578415694866974,0.578415694866974
11,0,Observational PPO,499,10,32,91.86422367631151,0.5432517528533936,0.30804896354675293,-0.6848371492764312,0.6848371492764312
11,0,Observational PPO,500,10,33,90.81130657299555,0.5423967242240906,0.3149412274360657,0.917351314864973,-0.9510126522603528
11,0,Observational PPO,501,10,34,90.59141001658641,0.5389456152915955,0.32305073738098145,0.3781231420823025,-0.38384222650543026
11,0,Observational PPO,502,10,35,90.11434568954712,0.5382492542266846,0.32770851254463196,0.34645956033226893,-0.3512609294100941
11,0,Observational PPO,503,10,36,90.18643965197903,0.5360115766525269,0.3333800733089447,4.090817374810185,-4.760208846572141
11,0,Observational PPO,504,10,37,92.63819866596376,0.5224484801292419,0.3502006530761719,2.8507114253008052,-3.175773650514427
11,0,Observational PPO,505,10,38,91.23619577212494,0.5301781892776489,0.34493154287338257,3.4306282410083773,-3.9013966461285468
11,0,Observational PPO,506,10,39,90.68981237721484,0.5346524715423584,0.3424966335296631,3.8186065565556913,-4.401876797906496
11,0,Observational PPO,507,10,40,98.82979245241943,0.4926636517047882,0.38813745975494385,-0.12492200743734534,0.12492200743734534
11,0,Observational PPO,508,10,41,98.44352864173624,0.4978620409965515,0.38446927070617676,0.5439767869865036,-0.55581321677771
11,0,Observational PPO,509,10,42,98.36890318616435,0.50324946641922,0.37997278571128845,0.18944182895096612,-0.1908773572132176
11,0,Observational PPO,510,10,43,98.72339686452264,0.5077580213546753,0.3757868707180023,0.6499025104803554,-0.6667974414055021
11,0,Observational PPO,511,10,44,98.43789946887674,0.5173145532608032,0.3656686544418335,0.47744056229028214,-0.48655854191108455
11,0,Observational PPO,512,10,45,99.37812733602415,0.5212607383728027,0.3601492643356323,-0.06139264804963,0.06139264804963
11,0,Observational PPO,513,10,46,98.5983028571957,0.5361546277999878,0.34307432174682617,0.9075881474827688,-0.940536797300817
11,0,Observational PPO,514,10,47,99.88895939711304,0.5401506423950195,0.3357457220554352,-0.5502204936032086,0.5502204936032086
11,0,Observational PPO,515,10,48,99.26627202910684,0.5555846691131592,0.3167843818664551,-0.04461070482726763,0.04461070482726763
11,0,Interventional PPO,416,9,1,100.38017592256364,0.6534169912338257,0.16371124982833862,0.2212066199692323,-0.2231639147179608
11,0,Interventional PPO,417,9,2,100.63857143274802,0.6542869806289673,0.1585228145122528,0.3406517506950517,-0.3452934953051159
11,0,Interventional PPO,418,9,3,99.35917761583423,0.661110520362854,0.15032002329826355,0.4574412802147033,-0.465811381208482
11,0,Interventional PPO,419,9,4,99.13831830410865,0.6624784469604492,0.14507895708084106,0.5107052383141153,-0.5211380319317744
11,0,Interventional PPO,420,9,5,100.73562921417977,0.6551036238670349,0.1446169912815094,0.016034934298708878,-0.016045219063427433
11,0,Interventional PPO,421,9,6,101.34004545892705,0.6513608694076538,0.14281101524829865,-0.08160993711686272,0.08160993711686272
11,0,Interventional PPO,422,9,7,100.41637981208973,0.6536831855773926,0.13766692578792572,0.9147657608566955,-0.9482376167461246
11,0,Interventional PPO,423,9,8,100.35700631844665,0.651692271232605,0.13543429970741272,0.7247885875295721,-0.7458013273940965
11,0,Interventional PPO,424,9,9,100.49720801009717,0.6484850645065308,0.1343136727809906,0.1586120517112097,-0.1596183630291313
11,0,Interventional PPO,425,9,10,100.82571975135845,0.6441951990127563,0.134349063038826,0.5619471327538811,-0.5745785159542934
11,0,Interventional PPO,426,9,11,102.77466346742348,0.6330747008323669,0.14034198224544525,-0.3230460665396816,0.3230460665396816
11,0,Interventional PPO,427,9,12,102.15723839788875,0.6326291561126709,0.1382954716682434,-0.22049796927809648,0.22049796927809648
11,0,Interventional PPO,428,9,13,100.67170782743528,0.635463535785675,0.13397382199764252,0.11898096806343568,-0.11954722689388818
11,0,Interventional PPO,429,9,14,102.13350944843634,0.6265907287597656,0.1395636796951294,0.09547018471094748,-0.09583476695769717
11,0,Interventional PPO,430,9,15,101.63544719475767,0.6253973841667175,0.1390542984008789,0.026603534142501897,-0.02663184406365675
11,0,Interventional PPO,431,9,16,101.29872622158842,0.6236725449562073,0.13940122723579407,-0.16023779656798104,0.16023779656798104
11,0,Interventional PPO,432,9,17,100.73661611513315,0.6229039430618286,0.1392097920179367,-0.11521533888990391,0.11521533888990391
11,0,Interventional PPO,433,9,18,102.13747714691384,0.6152337789535522,0.14578483998775482,-0.21369289504448885,0.21369289504448885
11,0,Interventional PPO,434,9,19,101.45604088353102,0.615165114402771,0.1452600359916687,0.053368291812971015,-0.05348221879581239
11,0,Interventional PPO,435,9,20,100.62434364622762,0.6158407330513,0.14432786405086517,-0.030741505850580733,0.030741505850580733
11,0,Interventional PPO,436,9,21,100.18330635092262,0.6153730154037476,0.14476290345191956,0.3862025315736396,-0.3921686273893951
11,0,Interventional PPO,437,9,22,101.34224631543556,0.609433114528656,0.15056061744689941,-0.725807733220283,0.725807733220283
11,0,Interventional PPO,438,9,23,101.35494174516401,0.6077890396118164,0.15255244076251984,-3.535119756134926,3.535119756134926
11,0,Interventional PPO,439,9,24,100.30385777903463,0.6101694107055664,0.151009202003479,-2.9007945283501613,2.9007945283501613
11,0,Interventional PPO,440,9,25,100.94741441154552,0.6066542863845825,0.15531349182128906,-3.540448738083127,3.540448738083127
11,0,Interventional PPO,441,9,26,99.24984490917363,0.6119736433029175,0.15252090990543365,-3.1249079620185944,3.1249079620185944
11,0,Interventional PPO,442,9,27,92.10918250251652,0.6380374431610107,0.14210623502731323,0.277995938937157,-0.2810872086197791
11,0,Interventional PPO,443,9,28,92.62790822009445,0.6353968381881714,0.14616620540618896,-0.5285707885931108,0.5285707885931108
11,0,Interventional PPO,444,9,29,91.71521292735353,0.6377224922180176,0.1494581699371338,-0.35708214853759485,0.35708214853759485
11,0,Interventional PPO,445,9,30,90.95993379103484,0.6390340328216553,0.15392562747001648,0.13154775271185062,-0.13223994516159215
11,0,Interventional PPO,446,9,31,92.61279902035456,0.6326695084571838,0.16002210974693298,-0.9400415784139944,0.9400415784139944
11,0,Interventional PPO,447,9,32,90.91678670589508,0.6367603540420532,0.16472844779491425,-0.1058906698558014,0.1058906698558014
11,0,Interventional PPO,448,9,33,90.46550652095208,0.6366592645645142,0.17025037109851837,0.008497654394383061,-0.008500542799591317
11,0,Interventional PPO,449,9,34,91.05881471343207,0.6338390111923218,0.17605173587799072,0.19671313384477,-0.1982609761258512
11,0,Interventional PPO,450,9,35,89.79533074992665,0.6360359787940979,0.18015700578689575,0.13811502880948742,-0.13887805925680924
11,0,Interventional PPO,451,9,36,90.36231880790184,0.6339333057403564,0.18520566821098328,2.911709376630387,-3.2508314363886797
11,0,Interventional PPO,452,9,37,90.22605845800362,0.6339396834373474,0.18940117955207825,3.280599803873872,-3.7110932068009634
11,0,Interventional PPO,453,9,38,91.336390111338,0.631276547908783,0.19413091242313385,2.443415795761348,-2.6822270258003904
11,0,Interventional PPO,454,9,39,89.91267650253391,0.6353820562362671,0.19589969515800476,3.240112500384123,-3.660045660989941
11,0,Interventional PPO,455,9,40,98.05659808798178,0.6112353801727295,0.2102520763874054,0.14762288936218945,-0.1484945900607351
11,0,Interventional PPO,456,9,41,98.92820044725434,0.6098378896713257,0.21336978673934937,0.1364502788351592,-0.1371950259789269
11,0,Interventional PPO,457,9,42,97.70627057392922,0.6172348856925964,0.21084332466125488,0.9336947428612182,-0.9685661777750852
11,0,Interventional PPO,458,9,43,98.53760910866608,0.6177963018417358,0.2112419754266739,0.27632364986108987,-0.279377840239992
11,0,Interventional PPO,459,9,44,98.20048356388011,0.6231779456138611,0.2081444263458252,0.4628175178064502,-0.47138551999799116
11,0,Interventional PPO,460,9,45,99.04347200795657,0.6247082948684692,0.20636430382728577,0.7300926356874194,-0.7514140459548195
11,0,Interventional PPO,461,9,46,99.90372660784516,0.6263470649719238,0.20365546643733978,-0.12478242905431114,0.12478242905431114
11,0,Interventional PPO,462,9,47,99.01812304788176,0.6346527338027954,0.19705751538276672,0.29187653105419975,-0.2952842074294091
11,0,Interventional PPO,463,9,48,99.1806300857339,0.639032781124115,0.19177278876304626,-0.07777194399170692,0.07777194399170692
11,0,Interventional PPO,464,9,49,100.73918332466182,0.6374350190162659,0.18925529718399048,4.36980933306081,-5.133618677353025
11,0,Interventional PPO,465,9,50,99.31833179813046,0.6475777626037598,0.18030913174152374,4.223455568070954,-4.936958645489736
11,0,Interventional PPO,466,9,51,99.55645640680066,0.6506387591362,0.17452530562877655,3.8970557771814565,-4.504537526399991
11,0,Interventional PPO,467,9,52,98.69962557318833,0.6575160622596741,0.16672393679618835,3.9273246092363343,-4.544279752688867
11,0,Interventional PPO,468,10,1,112.52795031647487,0.6033523678779602,0.20353977382183075,-1.6968151206311959,1.6968151206311959
11,0,Interventional PPO,469,10,2,111.02678394963596,0.6105141639709473,0.19305385649204254,-1.5553866097489424,1.5553866097489424
11,0,Interventional PPO,470,10,3,110.43190427822685,0.614224374294281,0.18604743480682373,-1.84268377792475,1.84268377792475
11,0,Interventional PPO,471,10,4,109.87882780135335,0.6171868443489075,0.17959880828857422,-1.3486972994555853,1.3486972994555853
11,0,Interventional PPO,472,10,5,108.02189045107028,0.6239619851112366,0.16881301999092102,-1.4638127123223583,1.4638127123223583
11,0,Interventional PPO,473,10,6,106.79822521400652,0.627960741519928,0.16108059883117676,-0.7215812775075425,0.7215812775075425
11,0,Interventional PPO,474,10,7,105.4165085270582,0.6319900751113892,0.15363770723342896,0.13441549914646628,-0.13513820020289802
11,0,Interventional PPO,475,10,8,106.11387013249637,0.6279646754264832,0.15397070348262787,-0.16412896084644818,0.16412896084644818
11,0,Interventional PPO,476,10,9,103.8802692627185,0.6340357065200806,0.14509038627147675,0.22511710815844482,-0.22714421665386966
11,0,Interventional PPO,477,10,10,104.60551202543525,0.628666877746582,0.1468583196401596,-0.3985099517565713,0.3985099517565713
11,0,Interventional PPO,478,10,11,105.52416048207476,0.6229987740516663,0.14967942237854004,-0.4774027226330487,0.4774027226330487
11,0,Interventional PPO,479,10,12,105.41951762052308,0.6204577684402466,0.14968818426132202,-0.7991448589176552,0.7991448589176552
11,0,Interventional PPO,480,10,13,104.23552728787763,0.6213124394416809,0.1464131623506546,-0.08145414016270909,0.08145414016270909
11,0,Interventional PPO,481,10,14,103.2783748704517,0.6219027042388916,0.14381924271583557,-0.28811239849774417,0.28811239849774417
11,0,Interventional PPO,482,10,15,104.0099676905133,0.6164414882659912,0.14779993891716003,-0.1911681899332649,0.1911681899332649
11,0,Interventional PPO,483,10,16,103.06875543915243,0.6169474124908447,0.1457892209291458,0.18996687789732372,-0.19141037448524598
11,0,Interventional PPO,484,10,17,103.77432648735103,0.6118106245994568,0.15010809898376465,-0.48057908570926355,0.48057908570926355
11,0,Interventional PPO,485,10,18,102.26964561369829,0.6143567562103271,0.14636513590812683,-0.18594474938176178,0.18594474938176178
11,0,Interventional PPO,486,10,19,103.27048621768431,0.6085137724876404,0.15188226103782654,-0.8832414250231493,0.8832414250231493
11,0,Interventional PPO,487,10,20,103.32309327474104,0.6061244010925293,0.15397757291793823,-0.8294382156288638,0.8294382156288638
11,0,Interventional PPO,488,10,21,102.29991550222653,0.6075499057769775,0.1521204113960266,-0.2999799567013506,0.2999799567013506
11,0,Interventional PPO,489,10,22,101.54851729810673,0.608336329460144,0.1513739824295044,-0.7442826273431489,0.7442826273431489
11,0,Interventional PPO,490,10,23,100.78120710028412,0.6094372868537903,0.15072110295295715,-3.5271401352691107,3.5271401352691107
11,0,Interventional PPO,491,10,24,100.98642434082987,0.6072509288787842,0.15353748202323914,-3.3005897989594604,3.3005897989594604
11,0,Interventional PPO,492,10,25,101.303323965302,0.6048151850700378,0.15691149234771729,-3.5502521998479435,3.5502521998479435
11,0,Interventional PPO,493,10,26,99.41522503842255,0.6107546091079712,0.1535283476114273,-2.7788391001171235,2.7788391001171235
11,0,Interventional PPO,494,10,27,91.51622709451857,0.6396164894104004,0.14235365390777588,0.1203442034909972,-0.1209235125835525
11,0,Interventional PPO,495,10,28,92.3506879694904,0.6358206272125244,0.1467975527048111,-0.08178716709150982,0.08178716709150982
11,0,Interventional PPO,496,10,29,92.08997785468858,0.6358234286308289,0.15076160430908203,-0.3702886089805692,0.3702886089805692
11,0,Interventional PPO,497,10,30,92.04082226153895,0.634803056716919,0.15567688643932343,-0.43410046290619836,0.43410046290619836
11,0,Interventional PPO,498,10,31,91.58393754564192,0.6349903345108032,0.1608339548110962,-0.4411666816221883,0.4411666816221883
11,0,Interventional PPO,499,10,32,91.86422367631151,0.6328270435333252,0.16670651733875275,-0.521112863996714,0.521112863996714
11,0,Interventional PPO,500,10,33,90.81130657299555,0.6345136165618896,0.17202293872833252,0.762881226474914,-0.7861607371032288
11,0,Interventional PPO,501,10,34,90.59141001658641,0.6337835788726807,0.17744788527488708,0.33119866861809916,-0.3355863709418752
11,0,Interventional PPO,502,10,35,90.11434568954712,0.6339490413665771,0.18209949135780334,0.3057424888873536,-0.30948162766779497
11,0,Interventional PPO,503,10,36,90.18643965197903,0.6329803466796875,0.18689078092575073,3.26722740034474,-3.6942183957672783
11,0,Interventional PPO,504,10,37,92.63819866596376,0.6259027719497681,0.1938498318195343,2.26564326764587,-2.4709688442950326
11,0,Interventional PPO,505,10,38,91.23619577212494,0.6299076080322266,0.1960476040840149,2.734246889272948,-3.0332911313328994
11,0,Interventional PPO,506,10,39,90.68981237721484,0.6318687796592712,0.19862964749336243,3.052193577971861,-3.4248290034683677
11,0,Interventional PPO,507,10,40,98.82979245241943,0.6064674854278564,0.2143268585205078,-0.06325250844255578,0.06325250844255578
11,0,Interventional PPO,508,10,41,98.44352864173624,0.6100598573684692,0.21471081674098969,0.4559465267591418,-0.4642620161696908
11,0,Interventional PPO,509,10,42,98.36890318616435,0.6133334636688232,0.21426911652088165,0.18070119578353055,-0.18200731266983447
11,0,Interventional PPO,510,10,43,98.72339686452264,0.6156209707260132,0.2136252224445343,0.5403609404441294,-0.5520405382824359
11,0,Interventional PPO,511,10,44,98.43789946887674,0.6207540035247803,0.2106718271970749,0.4072700775859131,-0.4139048342297865
11,0,Interventional PPO,512,10,45,99.37812733602415,0.6218652725219727,0.2091521918773651,-0.01696959653865221,0.01696959653865221
11,0,Interventional PPO,513,10,46,98.5983028571957,0.6296236515045166,0.2035333514213562,0.7549273066955011,-0.777723916231282
11,0,Interventional PPO,514,10,47,99.88895939711304,0.6299247145652771,0.20069757103919983,-0.4135199761658716,0.4135199761658716
11,0,Interventional PPO,515,10,48,99.26627202910684,0.6373246312141418,0.1939331293106079,-0.008816548929714188,0.008816548929714188
11,0,Always hedge,416,9,1,100.38017592256364,1.0,0.0,0.15,-0.1509
11,0,Always hedge,417,9,2,100.63857143274802,1.0,0.0,0.15,-0.1509
11,0,Always hedge,418,9,3,99.35917761583423,1.0,0.0,0.15,-0.1509
11,0,Always hedge,419,9,4,99.13831830410865,1.0,0.0,0.15,-0.1509
11,0,Always hedge,420,9,5,100.73562921417977,1.0,0.0,0.15,-0.1509
11,0,Always hedge,421,9,6,101.34004545892705,1.0,0.0,0.15,-0.1509
11,0,Always hedge,422,9,7,100.41637981208973,1.0,0.0,0.15,-0.1509
11,0,Always hedge,423,9,8,100.35700631844665,1.0,0.0,0.15,-0.1509
11,0,Always hedge,424,9,9,100.49720801009717,1.0,0.0,0.15,-0.1509
11,0,Always hedge,425,9,10,100.82571975135845,1.0,0.0,0.15,-0.1509
11,0,Always hedge,426,9,11,102.77466346742348,1.0,0.0,0.15,-0.1509
11,0,Always hedge,427,9,12,102.15723839788875,1.0,0.0,0.15,-0.1509
11,0,Always hedge,428,9,13,100.67170782743528,1.0,0.0,0.15,-0.1509
11,0,Always hedge,429,9,14,102.13350944843634,1.0,0.0,0.15,-0.1509
11,0,Always hedge,430,9,15,101.63544719475767,1.0,0.0,0.15,-0.1509
11,0,Always hedge,431,9,16,101.29872622158842,1.0,0.0,0.15,-0.1509
11,0,Always hedge,432,9,17,100.73661611513315,1.0,0.0,0.15,-0.1509
11,0,Always hedge,433,9,18,102.13747714691384,1.0,0.0,0.15,-0.1509
11,0,Always hedge,434,9,19,101.45604088353102,1.0,0.0,0.15,-0.1509
11,0,Always hedge,435,9,20,100.62434364622762,1.0,0.0,0.15,-0.1509
11,0,Always hedge,436,9,21,100.18330635092262,1.0,0.0,0.15,-0.1509
11,0,Always hedge,437,9,22,101.34224631543556,1.0,0.0,0.15,-0.1509
11,0,Always hedge,438,9,23,101.35494174516401,1.0,0.0,0.15,-0.1509
11,0,Always hedge,439,9,24,100.30385777903463,1.0,0.0,0.15,-0.1509
11,0,Always hedge,440,9,25,100.94741441154552,1.0,0.0,0.15,-0.1509
11,0,Always hedge,441,9,26,99.24984490917363,1.0,0.0,0.15,-0.1509
11,0,Always hedge,442,9,27,92.10918250251652,1.0,0.0,0.15,-0.1509
11,0,Always hedge,443,9,28,92.62790822009445,1.0,0.0,0.15,-0.1509
11,0,Always hedge,444,9,29,91.71521292735353,1.0,0.0,0.15,-0.1509
11,0,Always hedge,445,9,30,90.95993379103484,1.0,0.0,0.15,-0.1509
11,0,Always hedge,446,9,31,92.61279902035456,1.0,0.0,0.15,-0.1509
11,0,Always hedge,447,9,32,90.91678670589508,1.0,0.0,0.15,-0.1509
11,0,Always hedge,448,9,33,90.46550652095208,1.0,0.0,0.15,-0.1509
11,0,Always hedge,449,9,34,91.05881471343207,1.0,0.0,0.15,-0.1509
11,0,Always hedge,450,9,35,89.79533074992665,1.0,0.0,0.15,-0.1509
11,0,Always hedge,451,9,36,90.36231880790184,1.0,0.0,0.15,-0.1509
11,0,Always hedge,452,9,37,90.22605845800362,1.0,0.0,0.15,-0.1509
